t,I_fixed,I_smooth,slope,dx,dy
225.800003,0.038610,0.038611,-0.000010,0,0
226.000000,0.038608,0.038609,-0.000010,0,0
226.199997,0.038606,0.038607,-0.000010,0,0
226.399994,0.038604,0.038605,-0.000009,0,0
226.600006,0.038602,0.038603,-0.000009,0,0
226.800003,0.038600,0.038601,-0.000009,0,0
227.000000,0.038599,0.038599,-0.000009,0,0
227.199997,0.038597,0.038598,-0.000009,0,0
227.399994,0.038595,0.038596,-0.000009,0,0
227.600006,0.038594,0.038594,-0.000008,0,0
227.800003,0.038592,0.038593,-0.000008,0,0
228.000000,0.038590,0.038591,-0.000008,0,0
228.199997,0.038589,0.038589,-0.000008,0,0
228.399994,0.038587,0.038588,-0.000008,0,0
228.600006,0.038585,0.038586,-0.000008,0,0
228.800003,0.038584,0.038585,-0.000008,0,0
229.000000,0.038582,0.038583,-0.000007,0,0
229.199997,0.038581,0.038582,-0.000007,0,0
229.399994,0.038580,0.038580,-0.000007,0,0
229.600006,0.038578,0.038579,-0.000007,0,0
229.800003,0.038577,0.038577,-0.000007,0,0
230.000000,0.038575,0.038576,-0.000007,0,0
230.199997,0.038574,0.038575,-0.000007,0,0
230.399994,0.038573,0.038573,-0.000007,0,0
230.600006,0.038571,0.038572,-0.000006,0,0
230.800003,0.038570,0.038571,-0.000006,0,0
231.000000,0.038569,0.038569,-0.000006,0,0
231.199997,0.038568,0.038568,-0.000006,0,0
231.399994,0.038566,0.038567,-0.000006,0,0
231.600006,0.038565,0.038566,-0.000006,0,0
231.800003,0.038564,0.038565,-0.000006,0,0
232.000000,0.038563,0.038564,-0.000006,0,0
232.199997,0.038562,0.038562,-0.000006,0,0
232.399994,0.038561,0.038561,-0.000005,0,0
232.600006,0.038560,0.038560,-0.000005,0,0
232.800003,0.038559,0.038559,-0.000005,0,0
233.000000,0.038558,0.038558,-0.000005,0,0
233.199997,0.038557,0.038557,-0.000005,0,0
233.399994,0.038555,0.038556,-0.000005,0,0
233.600006,0.038555,0.038555,-0.000005,0,0
233.800003,0.038554,0.038554,-0.000005,0,0
234.000000,0.038553,0.038553,-0.000005,0,0
234.199997,0.038552,0.038552,-0.000005,0,0
234.399994,0.038551,0.038551,-0.000005,0,0
234.600006,0.038550,0.038550,-0.000005,0,0
234.800003,0.038549,0.038549,-0.000005,0,0
235.000000,0.038548,0.038549,-0.000004,0,0
235.199997,0.038547,0.038548,-0.000004,0,0
235.399994,0.038546,0.038547,-0.000004,0,0
235.600006,0.038546,0.038546,-0.000004,0,0
235.800003,0.038545,0.038545,-0.000004,0,0
236.000000,0.038544,0.038544,-0.000004,0,0
236.199997,0.038543,0.038544,-0.000004,0,0
236.399994,0.038542,0.038543,-0.000004,0,0
236.600006,0.038542,0.038542,-0.000004,0,0
236.800003,0.038541,0.038541,-0.000004,0,0
237.000000,0.038540,0.038540,-0.000004,0,0
237.199997,0.038539,0.038540,-0.000004,0,0
237.399994,0.038539,0.038539,-0.000004,0,0
237.600006,0.038538,0.038538,-0.000003,0,0
237.800003,0.038537,0.038538,-0.000003,0,0
238.000000,0.038537,0.038537,-0.000003,0,0
238.199997,0.038536,0.038536,-0.000003,0,0
238.399994,0.038535,0.038536,-0.000003,0,0
238.600006,0.038535,0.038535,-0.000003,0,0
238.800003,0.038534,0.038534,-0.000003,0,0
239.000000,0.038534,0.038534,-0.000003,0,0
239.199997,0.038533,0.038533,-0.000003,0,0
239.399994,0.038532,0.038533,-0.000003,0,0
239.600006,0.038532,0.038532,-0.000003,0,0
239.800003,0.038531,0.038532,-0.000003,0,0
240.000000,0.038531,0.038531,-0.000003,0,0
240.199997,0.038530,0.038530,-0.000003,0,0
240.399994,0.038530,0.038530,-0.000003,0,0
240.600006,0.038529,0.038529,-0.000003,0,0
240.800003,0.038529,0.038529,-0.000003,0,0
241.000000,0.038528,0.038528,-0.000003,0,0
241.199997,0.038528,0.038528,-0.000003,0,0
241.399994,0.038527,0.038527,-0.000002,0,0
241.600006,0.038527,0.038527,-0.000002,0,0
241.800003,0.038526,0.038526,-0.000002,0,0
242.000000,0.038526,0.038526,-0.000002,0,0
242.199997,0.038525,0.038525,-0.000002,0,0
242.399994,0.038525,0.038525,-0.000002,0,0
242.600006,0.038524,0.038525,-0.000002,0,0
242.800003,0.038524,0.038524,-0.000002,0,0
243.000000,0.038523,0.038524,-0.000002,0,0
243.199997,0.038523,0.038523,-0.000002,0,0
243.399994,0.038523,0.038523,-0.000002,0,0
243.600006,0.038522,0.038522,-0.000002,0,0
243.800003,0.038522,0.038522,-0.000002,0,0
244.000000,0.038521,0.038522,-0.000002,0,0
244.199997,0.038521,0.038521,-0.000002,0,0
244.399994,0.038521,0.038521,-0.000002,0,0
244.600006,0.038520,0.038520,-0.000002,0,0
244.800003,0.038520,0.038520,-0.000002,0,0
245.000000,0.038520,0.038520,-0.000002,0,0
245.199997,0.038519,0.038519,-0.000002,0,0
245.399994,0.038519,0.038519,-0.000002,0,0
245.600006,0.038519,0.038519,-0.000002,0,0
245.800003,0.038518,0.038518,-0.000002,0,0
246.000000,0.038518,0.038518,-0.000002,0,0
246.199997,0.038518,0.038518,-0.000002,0,0
246.399994,0.038517,0.038517,-0.000002,0,0
246.600006,0.038517,0.038517,-0.000002,0,0
246.800003,0.038517,0.038517,-0.000002,0,0
247.000000,0.038516,0.038516,-0.000002,0,0
247.199997,0.038516,0.038516,-0.000002,0,0
247.399994,0.038516,0.038516,-0.000001,0,0
247.600006,0.038515,0.038516,-0.000001,0,0
247.800003,0.038515,0.038515,-0.000001,0,0
248.000000,0.038515,0.038515,-0.000001,0,0
248.199997,0.038515,0.038515,-0.000001,0,0
248.399994,0.038514,0.038514,-0.000001,0,0
248.600006,0.038514,0.038514,-0.000001,0,0
248.800003,0.038514,0.038514,-0.000001,0,0
249.000000,0.038514,0.038514,-0.000001,0,0
249.199997,0.038513,0.038513,-0.000001,0,0
249.399994,0.038513,0.038513,-0.000001,0,0
249.600006,0.038513,0.038513,-0.000001,0,0
249.800003,0.038513,0.038513,-0.000001,0,0
250.000000,0.038512,0.038513,-0.000001,0,0
250.199997,0.038512,0.038512,-0.000001,0,0
250.399994,0.038512,0.038512,-0.000001,0,0
250.600006,0.038512,0.038512,-0.000001,0,0
250.800003,0.038512,0.038512,-0.000001,0,0
251.000000,0.038511,0.038511,-0.000001,0,0
251.199997,0.038511,0.038511,-0.000001,0,0
251.399994,0.038511,0.038511,-0.000001,0,0
251.600006,0.038511,0.038511,-0.000001,0,0
251.800003,0.038511,0.038511,-0.000001,0,0
252.000000,0.038510,0.038510,-0.000001,0,0
252.199997,0.038510,0.038510,-0.000001,0,0
252.399994,0.038510,0.038510,-0.000001,0,0
252.600006,0.038510,0.038510,-0.000001,0,0
252.800003,0.038510,0.038510,-0.000001,0,0
253.000000,0.038510,0.038510,-0.000001,0,0
253.199997,0.038509,0.038509,-0.000001,0,0
253.399994,0.038509,0.038509,-0.000001,0,0
253.600006,0.038509,0.038509,-0.000001,0,0
253.800003,0.038509,0.038509,-0.000001,0,0
254.000000,0.038509,0.038509,-0.000001,0,0
254.199997,0.038509,0.038509,-0.000001,0,0
254.399994,0.038508,0.038508,-0.000001,0,0
254.600006,0.038508,0.038508,-0.000001,0,0
254.800003,0.038508,0.038508,-0.000001,0,0
255.000000,0.038508,0.038508,-0.000001,0,0
255.199997,0.038508,0.038508,-0.000001,0,0
255.399994,0.038508,0.038508,-0.000001,0,0
255.600006,0.038508,0.038508,-0.000001,0,0
255.800003,0.038507,0.038507,-0.000001,0,0
256.000000,0.038507,0.038507,-0.000001,0,0
256.200012,0.038507,0.038507,-0.000001,0,0
256.399994,0.038507,0.038507,-0.000001,0,0
256.600006,0.038507,0.038507,-0.000001,0,0
256.799988,0.038507,0.038507,-0.000001,0,0
257.000000,0.038507,0.038507,-0.000001,0,0
257.200012,0.038507,0.038507,-0.000001,0,0
257.399994,0.038506,0.038506,-0.000001,0,0
257.600006,0.038506,0.038506,-0.000001,0,0
257.799988,0.038506,0.038506,-0.000001,0,0
258.000000,0.038506,0.038506,-0.000001,0,0
258.200012,0.038506,0.038506,-0.000001,0,0
258.399994,0.038506,0.038506,-0.000001,0,0
258.600006,0.038506,0.038506,-0.000001,0,0
258.799988,0.038506,0.038506,-0.000001,0,0
259.000000,0.038506,0.038506,-0.000001,0,0
259.200012,0.038505,0.038505,-0.000001,0,0
259.399994,0.038505,0.038505,0.000000,0,0
259.600006,0.038505,0.038505,0.000000,0,0
259.799988,0.038505,0.038505,0.000000,0,0
260.000000,0.038505,0.038505,0.000000,0,0
260.200012,0.038505,0.038505,0.000000,0,0
260.399994,0.038505,0.038505,0.000000,0,0
260.600006,0.038505,0.038505,0.000000,0,0
260.799988,0.038505,0.038505,0.000000,0,0
261.000000,0.038505,0.038505,0.000000,0,0
261.200012,0.038505,0.038505,0.000000,0,0
261.399994,0.038504,0.038504,0.000000,0,0
261.600006,0.038504,0.038504,0.000000,0,0
261.799988,0.038504,0.038504,0.000000,0,0
262.000000,0.038504,0.038504,0.000000,0,0
262.200012,0.038504,0.038504,0.000000,0,0
262.399994,0.038504,0.038504,0.000000,0,0
262.600006,0.038504,0.038504,0.000000,0,0
262.799988,0.038504,0.038504,0.000000,0,0
263.000000,0.038504,0.038504,0.000000,0,0
263.200012,0.038504,0.038504,0.000000,0,0
263.399994,0.038504,0.038504,0.000000,0,0
263.600006,0.038504,0.038504,0.000000,0,0
263.799988,0.038504,0.038504,0.000000,0,0
264.000000,0.038504,0.038504,0.000000,0,0
264.200012,0.038503,0.038503,0.000000,0,0
264.399994,0.038503,0.038503,0.000000,0,0
264.600006,0.038503,0.038503,0.000000,0,0
264.799988,0.038503,0.038503,0.000000,0,0
265.000000,0.038503,0.038503,0.000000,0,0
265.200012,0.038503,0.038503,0.000000,0,0
265.399994,0.038503,0.038503,0.000000,0,0
265.600006,0.038503,0.038503,0.000000,0,0
265.799988,0.038503,0.038503,0.000000,0,0
266.000000,0.038503,0.038503,0.000000,0,0
266.200012,0.038503,0.038503,0.000000,0,0
266.399994,0.038503,0.038503,0.000000,0,0
266.600006,0.038503,0.038503,0.000000,0,0
266.799988,0.038503,0.038503,0.000000,0,0
267.000000,0.038503,0.038503,0.000000,0,0
267.200012,0.038503,0.038503,0.000000,0,0
267.399994,0.038503,0.038503,0.000000,0,0
267.600006,0.038503,0.038503,0.000000,0,0
267.799988,0.038503,0.038503,0.000000,0,0
268.000000,0.038502,0.038502,0.000000,0,0
268.200012,0.038502,0.038502,0.000000,0,0
268.399994,0.038502,0.038502,0.000000,0,0
268.600006,0.038502,0.038502,0.000000,0,0
268.799988,0.038502,0.038502,0.000000,0,0
269.000000,0.038502,0.038502,0.000000,0,0
269.200012,0.038502,0.038502,0.000000,0,0
269.399994,0.038502,0.038502,0.000000,0,0
269.600006,0.038502,0.038502,0.000000,0,0
269.799988,0.038502,0.038502,0.000000,0,0
270.000000,0.038502,0.038502,0.000000,0,0
270.200012,0.038502,0.038502,0.000000,0,0
270.399994,0.038502,0.038502,0.000000,0,0
270.600006,0.038502,0.038502,0.000000,0,0
270.799988,0.038502,0.038502,0.000000,0,0
271.000000,0.038502,0.038502,0.000000,0,0
271.200012,0.038502,0.038502,0.000000,0,0
271.399994,0.038502,0.038502,0.000000,0,0
271.600006,0.038502,0.038502,0.000000,0,0
271.799988,0.038502,0.038502,0.000000,0,0
272.000000,0.038502,0.038502,0.000000,0,0
272.200012,0.038502,0.038502,0.000000,0,0
272.399994,0.038502,0.038502,0.000000,0,0
272.600006,0.038502,0.038502,0.000000,0,0
272.799988,0.038502,0.038502,0.000000,0,0
273.000000,0.038502,0.038502,0.000000,0,0
273.200012,0.038502,0.038502,0.000000,0,0
273.399994,0.038502,0.038502,0.000000,0,0
273.600006,0.038501,0.038501,0.000000,0,0
273.799988,0.038501,0.038501,0.000000,0,0
274.000000,0.038501,0.038501,0.000000,0,0
274.200012,0.038501,0.038501,0.000000,0,0
274.399994,0.038501,0.038501,0.000000,0,0
274.600006,0.038501,0.038501,0.000000,0,0
274.799988,0.038501,0.038501,0.000000,0,0
275.000000,0.038501,0.038501,0.000000,0,0
275.200012,0.038501,0.038501,0.000000,0,0
275.399994,0.038501,0.038501,0.000000,0,0
275.600006,0.038501,0.038501,0.000000,0,0
275.799988,0.038501,0.038501,0.000000,0,0
276.000000,0.038501,0.038501,0.000000,0,0
276.200012,0.038501,0.038501,0.000000,0,0
276.399994,0.038501,0.038501,0.000000,0,0
276.600006,0.038501,0.038501,0.000000,0,0
276.799988,0.038501,0.038501,0.000000,0,0
277.000000,0.038501,0.038501,0.000000,0,0
277.200012,0.038501,0.038501,0.000000,0,0
277.399994,0.038501,0.038501,0.000000,0,0
277.600006,0.038501,0.038501,0.000000,0,0
277.799988,0.038501,0.038501,0.000000,0,0
278.000000,0.038501,0.038501,0.000000,0,0
278.200012,0.038501,0.038501,0.000000,0,0
278.399994,0.038501,0.038501,0.000000,0,0
278.600006,0.038501,0.038501,0.000000,0,0
278.799988,0.038501,0.038501,0.000000,0,0
279.000000,0.038501,0.038501,0.000000,0,0
279.200012,0.038501,0.038501,0.000000,0,0
279.399994,0.038501,0.038501,0.000000,0,0
279.600006,0.038501,0.038501,0.000000,0,0
279.799988,0.038501,0.038501,0.000000,0,0
280.000000,0.038501,0.038501,0.000000,0,0
280.200012,0.038501,0.038501,0.000000,0,0
280.399994,0.038501,0.038501,0.000000,0,0
280.600006,0.038501,0.038501,0.000000,0,0
280.799988,0.038501,0.038501,0.000000,0,0
281.000000,0.038501,0.038501,0.000000,0,0
281.200012,0.038501,0.038501,0.000000,0,0
281.399994,0.038501,0.038501,0.000000,0,0
281.600006,0.038501,0.038501,0.000000,0,0
281.799988,0.038501,0.038501,0.000000,0,0
282.000000,0.038501,0.038501,0.000000,0,0
282.200012,0.038501,0.038501,0.000000,0,0
282.399994,0.038501,0.038501,0.000000,0,0
282.600006,0.038501,0.038501,0.000000,0,0
282.799988,0.038501,0.038501,0.000000,0,0
283.000000,0.038501,0.038501,0.000000,0,0
283.200012,0.038501,0.038501,0.000000,0,0
283.399994,0.038501,0.038501,0.000000,0,0
283.600006,0.038501,0.038501,0.000000,0,0
283.799988,0.038501,0.038501,0.000000,0,0
284.000000,0.038501,0.038501,0.000000,0,0
284.200012,0.038501,0.038501,0.000000,0,0
284.399994,0.038501,0.038501,0.000000,0,0
284.600006,0.038501,0.038501,0.000000,0,0
284.799988,0.038501,0.038501,0.000000,0,0
285.000000,0.038501,0.038501,0.000000,0,0
285.200012,0.038501,0.038501,0.000000,0,0
285.399994,0.038501,0.038501,0.000000,0,0
285.600006,0.038500,0.038500,0.000000,0,0
285.799988,0.038500,0.038500,0.000000,0,0
286.000000,0.038500,0.038500,0.000000,0,0
286.200012,0.038500,0.038500,0.000000,0,0
286.399994,0.038500,0.038500,0.000000,0,0
286.600006,0.038500,0.038500,0.000000,0,0
286.799988,0.038500,0.038500,0.000000,0,0
287.000000,0.038500,0.038500,0.000000,0,0
287.200012,0.038500,0.038500,0.000000,0,0
287.399994,0.038500,0.038500,0.000000,0,0
287.600006,0.038500,0.038500,0.000000,0,0
287.799988,0.038500,0.038500,0.000000,0,0
288.000000,0.038500,0.038500,0.000000,0,0
288.200012,0.038500,0.038500,0.000000,0,0
288.399994,0.038500,0.038500,0.000000,0,0
288.600006,0.038500,0.038500,0.000000,0,0
288.799988,0.038500,0.038500,0.000000,0,0
289.000000,0.038500,0.038500,0.000000,0,0
289.200012,0.038500,0.038500,0.000000,0,0
289.399994,0.038500,0.038500,0.000000,0,0
289.600006,0.038500,0.038500,0.000000,0,0
289.799988,0.038500,0.038500,0.000000,0,0
290.000000,0.038500,0.038500,0.000000,0,0
290.200012,0.038500,0.038500,0.000000,0,0
290.399994,0.038500,0.038500,0.000000,0,0
290.600006,0.038500,0.038500,0.000000,0,0
290.799988,0.038500,0.038500,0.000000,0,0
291.000000,0.038500,0.038500,0.000000,0,0
291.200012,0.038500,0.038500,0.000000,0,0
291.399994,0.038500,0.038500,0.000000,0,0
291.600006,0.038500,0.038500,0.000000,0,0
291.799988,0.038500,0.038500,0.000000,0,0
292.000000,0.038500,0.038500,0.000000,0,0
292.200012,0.038500,0.038500,0.000000,0,0
292.399994,0.038500,0.038500,0.000000,0,0
292.600006,0.038500,0.038500,0.000000,0,0
292.799988,0.038500,0.038500,0.000000,0,0
293.000000,0.038500,0.038500,0.000000,0,0
293.200012,0.038500,0.038500,0.000000,0,0
293.399994,0.038500,0.038500,0.000000,0,0
293.600006,0.038500,0.038500,0.000000,0,0
293.799988,0.038500,0.038500,0.000000,0,0
294.000000,0.038500,0.038500,0.000000,0,0
294.200012,0.038500,0.038500,0.000000,0,0
294.399994,0.038500,0.038500,0.000000,0,0
294.600006,0.038500,0.038500,0.000000,0,0
294.799988,0.038500,0.038500,0.000000,0,0
295.000000,0.038500,0.038500,0.000000,0,0
295.200012,0.038500,0.038500,0.000000,0,0
295.399994,0.038500,0.038500,0.000000,0,0
295.600006,0.038500,0.038500,0.000000,0,0
295.799988,0.038500,0.038500,0.000000,0,0
296.000000,0.038500,0.038500,0.000000,0,0
296.200012,0.038500,0.038500,0.000000,0,0
296.399994,0.038500,0.038500,0.000000,0,0
296.600006,0.038500,0.038500,0.000000,0,0
296.799988,0.038500,0.038500,0.000000,0,0
297.000000,0.038500,0.038500,0.000000,0,0
297.200012,0.038500,0.038500,0.000000,0,0
297.399994,0.038500,0.038500,0.000000,0,0
297.600006,0.038500,0.038500,0.000000,0,0
297.799988,0.038500,0.038500,0.000000,0,0
298.000000,0.038500,0.038500,0.000000,0,0
298.200012,0.038500,0.038500,0.000000,0,0
298.399994,0.038500,0.038500,0.000000,0,0
298.600006,0.038500,0.038500,0.000000,0,0
298.799988,0.038500,0.038500,0.000000,0,0
299.000000,0.038500,0.038500,0.000000,0,0
299.200012,0.038500,0.038500,0.000000,0,0
299.399994,0.038500,0.038500,0.000000,0,0
299.600006,0.038500,0.038500,0.000000,0,0
299.799988,0.038500,0.038500,0.000000,0,0
300.000000,0.038500,0.038500,0.000000,0,0
300.200012,0.038500,0.038500,0.000000,0,0
300.399994,0.038500,0.038500,0.000000,0,0
300.600006,0.038500,0.038500,0.000000,0,0
300.799988,0.038500,0.038500,0.000000,0,0
301.000000,0.038500,0.038500,0.000000,0,0
301.200012,0.038500,0.038500,0.000000,0,0
301.399994,0.038500,0.038500,0.000000,0,0
301.600006,0.038500,0.038500,0.000000,0,0
301.799988,0.038500,0.038500,0.000000,0,0
302.000000,0.038500,0.038500,0.000000,0,0
302.200012,0.038500,0.038500,0.000000,0,0
302.399994,0.038500,0.038500,0.000000,0,0
302.600006,0.038500,0.038500,0.000000,0,0
302.799988,0.038500,0.038500,0.000000,0,0
303.000000,0.038500,0.038500,0.000000,0,0
303.200012,0.038500,0.038500,0.000000,0,0
303.399994,0.038500,0.038500,0.000000,0,0
303.600006,0.038500,0.038500,0.000000,0,0
303.799988,0.038500,0.038500,0.000000,0,0
304.000000,0.038500,0.038500,0.000000,0,0
304.200012,0.038500,0.038500,0.000000,0,0
304.399994,0.038500,0.038500,0.000000,0,0
304.600006,0.038500,0.038500,0.000000,0,0
304.799988,0.038500,0.038500,0.000000,0,0
305.000000,0.038500,0.038500,0.000000,0,0
305.200012,0.038500,0.038500,0.000000,0,0
305.399994,0.038500,0.038500,0.000000,0,0
305.600006,0.038500,0.038500,0.000000,0,0
305.799988,0.038500,0.038500,0.000000,0,0
306.000000,0.038500,0.038500,0.000000,0,0
306.200012,0.038500,0.038500,0.000000,0,0
306.399994,0.038500,0.038500,0.000000,0,0
306.600006,0.038500,0.038500,0.000000,0,0
306.799988,0.038500,0.038500,0.000000,0,0
307.000000,0.038500,0.038500,0.000000,0,0
307.200012,0.038500,0.038500,0.000000,0,0
307.399994,0.038500,0.038500,0.000000,0,0
307.600006,0.038500,0.038500,0.000000,0,0
307.799988,0.038500,0.038500,0.000000,0,0
308.000000,0.038500,0.038500,0.000000,0,0
308.200012,0.038500,0.038500,0.000000,0,0
308.399994,0.038500,0.038500,0.000000,0,0
308.600006,0.038500,0.038500,0.000000,0,0
308.799988,0.038500,0.038500,0.000000,0,0
309.000000,0.038500,0.038500,0.000000,0,0
309.200012,0.038500,0.038500,0.000000,0,0
309.399994,0.038500,0.038500,0.000000,0,0
309.600006,0.038500,0.038500,0.000000,0,0
309.799988,0.038500,0.038500,0.000000,0,0
310.000000,0.038500,0.038500,0.000000,0,0
310.200012,0.038500,0.038500,0.000000,0,0
310.399994,0.038500,0.038500,0.000000,0,0
310.600006,0.038500,0.038500,0.000000,0,0
310.799988,0.038500,0.038500,0.000000,0,0
311.000000,0.038500,0.038500,0.000000,0,0
311.200012,0.038500,0.038500,0.000000,0,0
311.399994,0.038500,0.038500,0.000000,0,0
311.600006,0.038500,0.038500,0.000000,0,0
311.799988,0.038500,0.038500,0.000000,0,0
312.000000,0.038500,0.038500,0.000000,0,0
312.200012,0.038500,0.038500,0.000000,0,0
312.399994,0.038500,0.038500,0.000000,0,0
312.600006,0.038500,0.038500,0.000000,0,0
312.799988,0.038500,0.038500,0.000000,0,0
313.000000,0.038500,0.038500,0.000000,0,0
313.200012,0.038500,0.038500,0.000000,0,0
313.399994,0.038500,0.038500,0.000000,0,0
313.600006,0.038500,0.038500,0.000000,0,0
313.799988,0.038500,0.038500,0.000000,0,0
314.000000,0.038500,0.038500,0.000000,0,0
314.200012,0.038500,0.038500,0.000000,0,0
314.399994,0.038500,0.038500,0.000000,0,0
314.600006,0.038500,0.038500,0.000000,0,0
314.799988,0.038500,0.038500,0.000000,0,0
315.000000,0.038500,0.038500,0.000000,0,0
315.200012,0.038500,0.038500,0.000000,0,0
315.399994,0.038500,0.038500,0.000000,0,0
315.600006,0.038500,0.038500,0.000000,0,0
315.799988,0.038500,0.038500,0.000000,0,0
316.000000,0.038500,0.038500,0.000000,0,0
316.200012,0.038500,0.038500,0.000000,0,0
316.399994,0.038500,0.038500,0.000000,0,0
316.600006,0.038500,0.038500,0.000000,0,0
316.799988,0.038500,0.038500,0.000000,0,0
317.000000,0.038500,0.038500,0.000000,0,0
317.200012,0.038500,0.038500,0.000000,0,0
317.399994,0.038500,0.038500,0.000000,0,0
317.600006,0.038500,0.038500,0.000000,0,0
317.799988,0.038500,0.038500,0.000000,0,0
318.000000,0.038500,0.038500,0.000000,0,0
318.200012,0.038500,0.038500,0.000000,0,0
318.399994,0.038500,0.038500,0.000000,0,0
318.600006,0.038500,0.038500,0.000000,0,0
318.799988,0.038500,0.038500,0.000000,0,0
319.000000,0.038500,0.038500,0.000000,0,0
319.200012,0.038500,0.038500,0.000000,0,0
319.399994,0.038500,0.038500,0.000000,0,0
319.600006,0.038500,0.038500,0.000000,0,0
319.799988,0.038500,0.038500,0.000000,0,0
320.000000,0.038500,0.038500,0.000000,0,0
320.200012,0.038500,0.038500,0.000000,0,0
320.399994,0.038500,0.038500,0.000000,0,0
320.600006,0.038500,0.038500,0.000000,0,0
320.799988,0.038500,0.038500,0.000000,0,0
321.000000,0.038500,0.038500,0.000000,0,0
321.200012,0.038500,0.038500,0.000000,0,0
321.399994,0.038500,0.038500,0.000000,0,0
321.600006,0.038500,0.038500,0.000000,0,0
321.799988,0.038500,0.038500,0.000000,0,0
322.000000,0.038500,0.038500,0.000000,0,0
322.200012,0.038500,0.038500,0.000000,0,0
322.399994,0.038500,0.038500,0.000000,0,0
322.600006,0.038500,0.038500,0.000000,0,0
322.799988,0.038500,0.038500,0.000000,0,0
323.000000,0.038500,0.038500,0.000000,0,0
323.200012,0.038500,0.038500,0.000000,0,0
323.399994,0.038500,0.038500,0.000000,0,0
323.600006,0.038500,0.038500,0.000000,0,0
323.799988,0.038500,0.038500,0.000000,0,0
324.000000,0.038500,0.038500,0.000000,0,0
324.200012,0.038500,0.038500,0.000000,0,0
324.399994,0.038500,0.038500,0.000000,0,0
324.600006,0.038500,0.038500,0.000000,0,0
324.799988,0.038500,0.038500,0.000000,0,0
325.000000,0.038500,0.038500,0.000000,0,0
325.200012,0.038500,0.038500,0.000000,0,0
325.399994,0.038500,0.038500,0.000000,0,0
325.600006,0.038500,0.038500,0.000000,0,0
325.799988,0.038500,0.038500,0.000000,0,0
326.000000,0.038500,0.038500,0.000000,0,0
326.200012,0.038500,0.038500,0.000000,0,0
326.399994,0.038500,0.038500,0.000000,0,0
326.600006,0.038500,0.038500,0.000000,0,0
326.799988,0.038500,0.038500,0.000000,0,0
327.000000,0.038500,0.038500,0.000000,0,0
327.200012,0.038500,0.038500,0.000000,0,0
327.399994,0.038500,0.038500,0.000000,0,0
327.600006,0.038500,0.038500,0.000000,0,0
327.799988,0.038500,0.038500,0.000000,0,0
328.000000,0.038500,0.038500,0.000000,0,0
328.200012,0.038500,0.038500,0.000000,0,0
328.399994,0.038500,0.038500,0.000000,0,0
328.600006,0.038500,0.038500,0.000000,0,0
328.799988,0.038500,0.038500,0.000000,0,0
329.000000,0.038500,0.038500,0.000000,0,0
329.200012,0.038500,0.038500,0.000000,0,0
329.399994,0.038500,0.038500,0.000000,0,0
329.600006,0.038500,0.038500,0.000000,0,0
329.799988,0.038500,0.038500,0.000000,0,0
330.000000,0.038500,0.038500,0.000000,0,0
330.200012,0.038500,0.038500,0.000000,0,0
330.399994,0.038500,0.038500,0.000000,0,0
330.600006,0.038500,0.038500,0.000000,0,0
330.799988,0.038500,0.038500,0.000000,0,0
331.000000,0.038500,0.038500,0.000000,0,0
331.200012,0.038500,0.038500,0.000000,0,0
331.399994,0.038500,0.038500,0.000000,0,0
331.600006,0.038500,0.038500,0.000000,0,0
331.799988,0.038500,0.038500,0.000000,0,0
332.000000,0.038500,0.038500,0.000000,0,0
332.200012,0.038500,0.038500,0.000000,0,0
332.399994,0.038500,0.038500,0.000000,0,0
332.600006,0.038500,0.038500,0.000000,0,0
332.799988,0.038500,0.038500,0.000000,0,0
333.000000,0.038500,0.038500,0.000000,0,0
333.200012,0.038500,0.038500,0.000000,0,0
333.399994,0.038500,0.038500,0.000000,0,0
333.600006,0.038500,0.038500,0.000000,0,0
333.799988,0.038500,0.038500,0.000000,0,0
334.000000,0.038500,0.038500,0.000000,0,0
334.200012,0.038500,0.038500,0.000000,0,0
334.399994,0.038500,0.038500,0.000000,0,0
334.600006,0.038500,0.038500,0.000000,0,0
334.799988,0.038500,0.038500,0.000000,0,0
335.000000,0.038500,0.038500,0.000000,0,0
335.200012,0.038500,0.038500,0.000000,0,0
335.399994,0.038500,0.038500,0.000000,0,0
335.600006,0.038500,0.038500,0.000000,0,0
335.799988,0.038500,0.038500,0.000000,0,0
336.000000,0.038500,0.038500,0.000000,0,0
336.200012,0.038500,0.038500,0.000000,0,0
336.399994,0.038500,0.038500,0.000000,0,0
336.600006,0.038500,0.038500,0.000000,0,0
336.799988,0.038500,0.038500,0.000000,0,0
337.000000,0.038500,0.038500,0.000000,0,0
337.200012,0.038500,0.038500,0.000000,0,0
337.399994,0.038500,0.038500,0.000000,0,0
337.600006,0.038500,0.038500,0.000000,0,0
337.799988,0.038500,0.038500,0.000000,0,0
338.000000,0.038500,0.038500,0.000000,0,0
338.200012,0.038500,0.038500,0.000000,0,0
338.399994,0.038500,0.038500,0.000000,0,0
338.600006,0.038500,0.038500,0.000000,0,0
338.799988,0.038500,0.038500,0.000000,0,0
339.000000,0.038500,0.038500,0.000000,0,0
339.200012,0.038500,0.038500,0.000000,0,0
339.399994,0.038500,0.038500,0.000000,0,0
339.600006,0.038500,0.038500,0.000000,0,0
339.799988,0.038500,0.038500,0.000000,0,0
340.000000,0.038500,0.038500,0.000000,0,0
340.200012,0.038500,0.038500,0.000000,0,0
340.399994,0.038500,0.038500,0.000000,0,0
340.600006,0.038500,0.038500,0.000000,0,0
